,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1333,1,0,0,0,0.6901408450704226,0,2,0,1,0,0,1,0,0,1,1,1,0.17064676616915422,0.19964228017539817,0
1334,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,0.06915422885572138,0.0007385183475651974,1
1335,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0,1,1,0.2661691542288558,0.008960304638818374,1
1336,0,0,1,0,0.19718309859154928,1,0,1,0,1,0,0,0,0,0,0,2,0.5681592039800996,0.12644241864758832,0
1337,1,0,0,0,0.4225352112676057,1,0,2,2,2,2,2,2,2,2,0,2,0.02139303482587063,0.06811677821370878,0
1338,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.018905472636815888,0.00015578121393953345,1
1339,1,0,1,0,0.9154929577464789,1,1,1,0,1,1,0,1,1,0,1,3,0.8631840796019902,0.8209612277867531,1
1341,1,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,1,0,0,1,3,0.3626865671641792,0.017384029540733904,1
1342,0,0,0,0,0.09859154929577466,1,0,2,2,2,2,2,2,2,2,0,1,0.017412935323383064,0.014170320793907225,0
1343,1,0,1,1,0.8873239436619719,1,0,0,1,0,1,0,1,1,1,1,3,0.5452736318407961,0.5388702977152089,0
1344,0,0,1,0,0.3802816901408451,1,0,2,2,2,2,2,2,2,0,0,1,0.022388059701492522,0.06280290791599355,0
1345,0,0,1,0,0.7887323943661972,1,1,1,0,0,1,0,1,1,1,1,3,0.82089552238806,0.6884606508192939,0
1346,0,0,1,1,0.18309859154929578,1,1,1,0,0,1,0,0,1,0,1,0,0.6865671641791046,0.1430648511423956,1
1347,1,0,0,0,0.25352112676056343,1,0,2,2,2,2,2,2,2,2,1,1,0.016915422885572132,0.040930071543964934,0
1348,1,0,1,0,0.1267605633802817,1,0,1,0,0,0,0,1,0,0,1,0,0.6139303482587066,0.09674590353104089,1
1349,0,0,1,0,0.7042253521126761,0,2,0,0,1,0,0,1,1,0,1,0,0.3124378109452737,0.29247057465958926,0
1350,0,0,1,0,0.9295774647887325,1,1,0,1,1,1,0,0,0,2,0,1,0.4716417910447762,0.4966593584121857,0
1351,1,0,1,1,0.14084507042253522,1,0,2,2,2,2,2,2,2,0,1,0,0.02189054726368159,0.026771290099238412,0
1352,1,0,1,1,1.0,0,2,0,1,0,1,1,1,1,2,0,2,0.4248756218905474,0.5227613662589431,0
1353,1,0,1,1,0.9154929577464789,1,0,2,2,2,2,2,2,2,1,1,0,0.0208955223880597,0.15470805446572816,0
1354,0,0,0,0,0.23943661971830985,1,1,1,0,0,0,1,1,0,0,1,0,0.6975124378109453,0.18699515347334414,1
1355,0,0,0,0,0.11267605633802817,1,0,2,2,2,2,2,2,2,0,1,0,0.012437810945273634,0.01846872836372029,0
1356,0,0,0,0,0.11267605633802817,1,1,1,0,0,0,0,0,0,0,1,3,0.5666666666666668,0.07097276713593356,0
1357,1,0,1,0,0.6619718309859155,1,1,1,1,1,1,0,1,1,0,1,2,0.9273631840796023,0.611158550657743,0
1358,1,0,0,0,0.1267605633802817,1,0,1,0,0,0,0,0,0,0,0,1,0.5164179104477613,0.08270251557812142,0
1359,0,0,0,0,0.11267605633802817,1,1,1,0,0,0,0,1,1,0,1,0,0.7611940298507465,0.10051927071313181,1
1360,0,1,0,0,0.16901408450704225,1,1,1,0,0,0,0,1,1,0,1,0,0.7641791044776121,0.14668820678513736,1
1361,1,0,0,0,0.04225352112676056,1,1,1,0,1,0,0,0,0,0,0,0,0.5990049751243782,0.035916224324948086,1
1362,1,0,0,0,0.04225352112676056,1,0,1,0,0,0,0,0,0,0,1,0,0.5169154228855722,0.025288483729517662,1
1363,0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,0,2,0.7338308457711443,0.74493422570967,0
1364,0,0,1,1,0.7042253521126761,1,0,0,1,1,1,1,1,1,2,0,3,0.6691542288557215,0.5080948534502655,0
1365,1,0,1,0,0.8169014084507042,0,2,0,0,1,0,0,0,1,0,1,2,0.22686567164179106,0.28085621970920843,1
1366,1,0,1,0,0.1267605633802817,1,1,1,0,0,0,0,1,0,0,1,0,0.6701492537313433,0.09174359566120473,1
1367,1,1,1,0,0.8450704225352113,1,1,1,0,1,0,0,0,0,0,1,0,0.6358208955223882,0.5638183706438958,0
1368,1,0,0,0,0.7464788732394366,1,0,1,1,0,1,1,0,0,1,0,0,0.6582089552238808,0.5152607892914841,0
1369,0,0,0,0,0.4507042253521127,1,1,0,1,1,0,0,0,0,0,1,1,0.42437810945273635,0.2325236556658205,0
1370,0,0,0,0,0.36619718309859156,1,0,2,2,2,2,2,2,2,2,1,2,0.019900497512437807,0.05993537964458807,0
1371,0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0.6064676616915424,0.006969766905146551,1
1372,1,0,0,0,0.3098591549295775,1,0,1,0,1,0,0,1,1,0,0,1,0.7666666666666668,0.2508769905377337,0
1373,1,0,0,1,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.01592039800995027,0.00012116316639741506,0
1374,1,0,1,1,0.619718309859155,1,0,0,1,1,1,1,1,1,2,1,1,0.6577114427860696,0.44302446342026325,0
1375,0,0,1,1,0.5352112676056339,1,0,2,2,2,2,2,2,2,2,1,2,0.01592039800995027,0.09646895915070393,0
1376,1,0,0,0,0.056338028169014086,1,0,0,0,0,1,0,1,1,1,1,1,0.5149253731343284,0.03791830140780061,1
1377,1,0,1,1,1.0,1,1,0,1,1,1,1,1,0,2,0,2,0.637313432835821,0.6688610662358644,0
1378,0,0,1,1,0.8028169014084507,1,1,0,0,1,0,0,1,0,0,1,2,0.48308457711442787,0.45598892222478665,0
1379,0,0,0,0,0.971830985915493,0,2,0,1,1,1,1,0,0,2,1,2,0.2621890547263682,0.3507212093237942,0
1380,1,0,1,1,0.8450704225352113,1,0,1,0,1,0,1,1,1,1,1,2,0.7980099502487564,0.7069466882067852,0
1381,1,0,0,0,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,0,1,0.5218905472636817,0.012739441495499656,0
1382,0,0,1,1,0.6338028169014085,1,1,2,2,2,2,2,2,2,1,0,1,0.06666666666666667,0.13236787445188097,0
1383,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,2,0.3154228855721394,0.003594507269789985,1
1384,0,0,1,0,0.295774647887324,1,0,1,0,0,0,0,0,0,0,1,0,0.5074626865671643,0.17715208862220175,1
1385,0,0,0,0,0.6619718309859155,1,0,1,1,0,1,1,1,1,2,1,3,0.8383084577114429,0.5637491345488116,0
1386,1,0,0,0,0.8873239436619719,1,1,0,0,1,1,1,1,1,2,0,3,0.6796019900497513,0.6477902146318949,0
1387,1,0,1,1,1.0,1,1,2,2,2,2,2,2,2,2,0,2,0.060199004975124384,0.18745095776598203,0
1388,0,0,1,1,0.15492957746478872,1,0,0,0,0,1,0,1,0,0,1,3,0.39900497512437827,0.08328525271174707,0
1389,0,1,1,0,0.46478873239436624,1,1,1,0,1,1,0,0,1,0,1,0,0.756218905472637,0.3691149319178399,1
1390,0,0,1,1,1.0,1,0,0,1,1,1,0,0,1,2,0,3,0.5024875621890548,0.5618970690053082,0
1391,1,0,1,0,0.3943661971830986,1,1,1,0,1,1,0,0,0,0,1,0,0.6721393034825871,0.27941957073621054,0
1392,1,0,1,1,0.4507042253521127,1,0,2,2,2,2,2,2,2,1,0,3,0.018407960199004984,0.06943803369489962,0
1393,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.0208955223880597,0.00017885991230094615,0
1394,0,0,1,1,0.8591549295774649,1,1,1,0,1,1,1,1,1,1,1,0,0.9208955223880598,0.7872317101315488,0
1395,1,0,1,0,0.5633802816901409,1,1,0,0,0,1,0,1,1,1,1,0,0.5447761194029852,0.344149549965382,1
1396,0,0,0,0,0.8873239436619719,1,1,1,0,0,1,0,1,1,1,1,3,0.8139303482587066,0.719524578813755,1
1397,0,0,0,0,0.04225352112676056,1,0,1,0,0,1,0,0,1,0,1,3,0.6427860696517413,0.034710362335564286,0
1398,0,0,0,0,0.323943661971831,1,1,1,1,0,0,1,0,0,0,1,0,0.6577114427860696,0.22146895915070397,0
1399,0,0,1,1,0.18309859154929578,1,0,2,2,2,2,2,2,2,1,0,1,0.012935323383084566,0.031813985691207025,0
1400,1,0,0,1,0.02816901408450704,1,0,2,2,2,2,2,2,2,0,0,1,0.016915422885572132,0.004558042926378953,0
1401,0,1,0,0,0.04225352112676056,1,0,1,0,1,1,0,1,1,0,1,3,0.8114427860696519,0.048932610200784696,1
1402,0,0,0,1,0.23943661971830985,0,2,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0.06164320332333258,1
1403,1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,1,1,0,1,0,0.4776119402985075,0.060887375951996336,0
1404,0,0,0,0,0.47887323943661975,1,1,2,2,2,2,2,2,2,2,0,2,0.050248756218905496,0.08981075467343644,0
1405,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.5746268656716419,0.006600507731363953,1
1406,1,0,0,1,0.9154929577464789,1,1,2,2,2,2,2,2,2,2,1,3,0.0701492537313433,0.1909762289406878,0
1407,1,0,0,1,0.09859154929577466,0,2,0,1,0,0,1,0,1,2,1,1,0.26169154228855723,0.03746249711516272,0
1408,0,0,1,0,0.9859154929577465,1,1,1,1,0,1,0,1,1,1,1,3,0.8542288557213932,0.8531560120009234,0
1409,0,0,1,1,0.5915492957746479,1,1,1,0,0,1,0,0,1,0,1,2,0.7393034825870647,0.4639049157627511,0
1410,0,1,0,0,0.014084507042253521,1,1,1,0,0,0,0,1,1,0,1,0,0.7522388059701494,0.017545580429263793,1
1411,1,1,0,0,0.3943661971830986,1,0,1,0,1,1,0,1,1,0,1,2,0.8278606965174132,0.33807985229633053,0
1412,0,0,1,0,0.19718309859154928,1,0,1,0,0,1,0,1,0,0,1,0,0.6572139303482588,0.1488114470343873,1
1413,1,0,1,1,0.9014084507042254,1,1,1,1,1,1,1,0,0,2,0,3,0.7592039800995026,0.699278790676206,0
1414,1,0,0,0,0.47887323943661975,1,1,1,0,0,1,1,1,0,0,0,0,0.7686567164179107,0.3922686360489269,0
1415,1,0,0,0,0.8873239436619719,1,0,1,1,1,0,0,1,1,1,1,3,0.8164179104477614,0.7598661435495041,0
1416,0,0,1,1,0.8028169014084507,0,2,0,0,0,1,1,1,1,2,1,3,0.3706467661691543,0.3632702515578122,0
1417,0,1,0,0,0.23943661971830985,1,0,0,0,1,0,0,0,0,0,1,3,0.31442786069651746,0.09773251788599127,0
1418,1,0,1,1,0.9295774647887325,1,1,1,0,1,0,0,0,1,0,1,2,0.709452736318408,0.7332448649896147,0
1419,1,0,1,1,0.8732394366197184,1,0,2,2,2,2,2,2,2,2,1,1,0.008955223880596998,0.13365451188552968,0
1420,0,0,1,0,0.8309859154929577,1,1,1,0,1,0,0,1,1,0,1,0,0.8114427860696519,0.6885471959381492,0
1421,1,1,0,0,0.11267605633802817,1,1,1,0,0,0,0,0,1,0,1,3,0.6582089552238808,0.08235633510270023,1
1422,0,0,1,1,0.971830985915493,1,1,1,1,1,1,1,1,1,2,1,3,0.9432835820895523,0.9058677590583893,0
1423,1,0,1,0,0.19718309859154928,1,1,1,0,0,1,0,1,1,0,1,0,0.8243781094527364,0.171388183706439,1
1424,0,0,0,1,0.6619718309859155,1,0,2,2,2,2,2,2,2,1,0,1,0.016915422885572132,0.10591968612970233,0
1425,1,0,1,0,0.15492957746478872,1,0,0,0,0,1,1,1,1,0,1,0,0.556218905472637,0.08338333717978308,0
1426,1,1,1,0,0.9859154929577465,1,1,1,1,1,1,1,0,0,1,1,0,0.7338308457711443,0.7577198246018927,0
1427,1,1,0,0,0.6056338028169015,1,0,1,0,0,1,0,0,0,0,0,0,0.5532338308457712,0.3581352411723979,0
1428,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0.32039800995024886,0.003652204015693516,1
1429,1,0,1,1,0.619718309859155,1,1,2,2,2,2,2,2,2,2,0,1,0.06169154228855721,0.12340756981306258,0
1430,0,0,0,0,0.3098591549295775,1,1,2,2,2,2,2,2,2,1,0,3,0.06517412935323384,0.0688379875375029,0
1431,0,0,1,0,0.5915492957746479,1,1,0,0,0,0,1,1,0,1,1,2,0.4636815920398011,0.3334179552273252,0
1432,1,0,0,0,0.47887323943661975,1,0,2,2,2,2,2,2,2,0,0,2,0.02487562189054727,0.08321024694207249,0
1433,1,0,1,0,0.11267605633802817,1,0,0,1,1,0,1,1,0,0,1,1,0.5044776119402986,0.06635702746365107,0
1434,1,0,0,0,0.15492957746478872,1,1,1,0,0,0,1,1,1,0,1,1,0.8129353233830848,0.12854258019847684,1
1435,0,1,1,0,0.9014084507042254,1,1,1,1,1,1,0,1,1,0,1,3,0.9069651741293535,0.8318312947149783,0
1436,0,0,0,0,0.014084507042253521,1,1,1,0,0,1,0,1,0,0,1,0,0.727860696517413,0.020170782367874455,1
1437,1,0,0,0,0.36619718309859156,1,1,0,0,0,0,0,0,0,0,0,1,0.3059701492537314,0.14684398799907689,0
1438,0,0,0,0,0.5492957746478874,1,0,0,0,0,1,0,0,0,1,1,1,0.318407960199005,0.23133510270020777,0
1439,0,1,0,0,0.056338028169014086,1,0,1,0,0,1,0,0,0,0,1,3,0.5701492537313434,0.038177936764366496,1
1440,1,0,1,1,0.09859154929577466,1,0,2,2,2,2,2,2,2,1,0,3,0.016417910447761173,0.015595430417724442,0
1441,0,1,1,0,0.8028169014084507,1,1,1,0,1,0,0,1,1,1,1,2,0.7915422885572141,0.6277405954304178,0
1442,0,0,1,1,0.7183098591549296,1,0,1,1,0,1,0,1,1,1,0,0,0.8164179104477614,0.603006000461574,0
1443,1,0,1,0,0.02816901408450704,1,0,0,0,0,1,1,0,0,0,1,1,0.3736318407960199,0.01566466651280868,0
1444,1,0,0,1,0.5633802816901409,1,0,1,1,1,1,1,1,1,2,1,0,0.9243781094527365,0.5179263789522272,0
1445,1,0,0,0,0.26760563380281693,1,1,1,0,0,0,1,1,1,0,1,1,0.7990049751243783,0.2323044080313871,0
1446,1,0,0,1,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0.3164179104477612,0.0036060466189706906,0
1447,1,0,0,1,0.04225352112676056,1,1,1,0,0,0,1,0,0,0,0,3,0.6223880597014926,0.03619316870528503,1
1448,1,0,0,0,0.3098591549295775,1,0,2,2,2,2,2,2,2,0,0,0,0.02587064676616916,0.05251557812139397,0
1449,0,1,0,0,0.07042253521126761,1,0,2,2,2,2,2,2,2,0,0,2,0.012437810945273634,0.010154627279021463,0
1450,1,0,1,1,0.09859154929577466,1,0,2,2,2,2,2,2,2,0,1,1,0.010945273631840809,0.015439649203784909,0
1451,1,0,0,0,0.23943661971830985,1,1,0,1,0,1,0,1,0,0,0,1,0.509950248756219,0.13623355642741755,0
1452,1,1,0,0,0.7183098591549296,0,2,0,1,0,0,0,1,1,0,1,3,0.30398009950248756,0.29266674359566125,0
1453,1,0,0,0,0.4225352112676057,1,0,1,0,1,0,0,1,1,0,1,0,0.7587064676616917,0.3416108931456266,0
1454,1,0,1,1,0.3943661971830986,1,0,2,2,2,2,2,2,2,0,1,1,0.02388059701492535,0.07339603046388186,0
1455,0,0,1,0,0.49295774647887325,1,1,1,1,1,1,1,0,1,2,1,3,0.8736318407960201,0.44029540733902617,0
1456,0,0,1,0,0.2112676056338028,1,1,1,0,1,0,0,1,1,0,1,0,0.8134328358208958,0.1749307639049158,1
1457,1,0,1,0,0.5774647887323944,1,1,1,0,0,1,1,1,1,1,1,0,0.8960199004975126,0.5270424648049851,0
1458,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,0,0.022885572139303482,0.00020193861066235844,1
1459,0,0,0,0,0.8309859154929577,1,0,1,0,1,1,0,1,1,2,1,0,0.8099502487562191,0.6833891068543736,0
1460,1,0,0,0,0.056338028169014086,1,1,1,0,1,1,0,0,0,0,1,0,0.6671641791044777,0.04677475190399262,1
1461,1,0,1,0,0.295774647887324,1,1,1,1,0,0,1,1,0,0,0,3,0.7726368159203982,0.25572928686822066,0
1462,1,0,1,0,0.49295774647887325,1,0,2,2,2,2,2,2,2,1,0,1,0.017412935323383064,0.0747692130163859,0
1463,0,0,0,0,0.04225352112676056,1,0,1,0,0,0,0,0,0,0,0,0,0.5189054726368161,0.030256173551811687,1
1464,1,0,0,0,0.11267605633802817,1,0,0,1,0,0,1,0,1,0,0,1,0.46467661691542306,0.06104315716593585,0
1465,1,0,1,1,0.0,1,0,1,0,1,0,0,0,0,0,0,3,0.5606965174129354,0.006438956842834065,0
1466,1,0,1,1,0.15492957746478872,1,0,0,1,0,0,0,0,0,0,1,0,0.3079601990049752,0.06373759519963075,0
1467,0,0,0,0,0.3098591549295775,1,1,0,0,0,0,1,1,1,1,1,1,0.5522388059701493,0.20053081006231255,0
1468,1,0,0,0,0.8591549295774649,1,1,1,1,1,0,0,0,1,1,1,2,0.73681592039801,0.6592026309716132,0
1469,1,0,0,0,0.5070422535211268,1,1,1,0,0,0,1,1,1,0,0,2,0.801492537313433,0.398886452804062,1
1470,0,0,0,0,0.09859154929577466,1,0,2,2,2,2,2,2,2,0,0,1,0.009452736318407958,0.015930071543964922,0
1471,1,0,1,0,0.4225352112676057,1,1,1,0,0,1,0,1,0,0,0,3,0.7004975124378111,0.3074544195707362,0
1472,1,0,1,1,0.16901408450704225,1,1,1,0,0,0,0,0,0,0,1,3,0.5587064676616917,0.10130971613201019,1
1473,0,0,0,0,0.323943661971831,1,1,1,0,0,1,0,1,1,0,1,0,0.8009950248756221,0.27561735518116787,1
1474,1,0,1,1,0.619718309859155,1,1,1,0,1,1,0,0,1,0,1,2,0.7731343283582092,0.5120990076159705,0
1475,0,1,1,0,0.9577464788732395,1,1,1,0,1,0,1,1,1,2,0,3,0.8671641791044779,0.8054638818370646,0
1476,1,0,0,0,0.014084507042253521,1,0,2,2,2,2,2,2,2,0,0,1,0.019900497512437807,0.002077082852527117,0
1477,1,0,1,1,0.8450704225352113,1,1,1,1,1,0,0,1,1,1,1,0,0.8731343283582093,0.7533925686591278,1
1478,1,0,0,0,0.5633802816901409,1,1,1,0,1,1,0,1,1,0,1,0,0.8601990049751246,0.4993768751442419,1
1479,0,0,0,0,0.6056338028169015,0,2,0,0,0,1,0,1,1,1,1,0,0.3064676616915423,0.2591968612970229,0
1480,1,0,0,0,0.5352112676056339,0,2,0,0,0,1,1,0,0,1,0,1,0.17213930348258707,0.1488979921532426,0
1481,1,0,1,1,1.0,0,2,0,1,1,1,1,1,1,2,1,3,0.46616915422885574,0.5464458804523427,0
1482,0,1,0,0,0.16901408450704225,1,0,1,0,0,1,0,1,1,0,1,0,0.7820895522388062,0.1404050311562428,0
1483,0,0,1,1,0.7042253521126761,1,0,0,1,1,0,1,0,1,1,1,3,0.5124378109452737,0.408919916916686,0
1484,0,1,1,0,0.9859154929577465,1,0,1,0,1,1,0,1,1,2,1,0,0.8054726368159206,0.8302504038772216,0
1485,1,1,0,0,0.295774647887324,1,1,1,0,0,0,0,1,1,0,1,0,0.7805970149253734,0.23818947611354724,1
1486,0,0,0,0,0.014084507042253521,1,0,0,0,1,0,1,0,0,0,1,3,0.3661691542288557,0.009687283637202863,1
1487,0,0,0,0,0.7746478873239437,1,1,1,0,1,1,0,1,1,1,1,0,0.8810945273631842,0.6803138702977153,0
1488,1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0.3283582089552239,0.003744518809139165,0
1489,0,0,1,1,0.3098591549295775,1,0,0,1,1,0,1,0,0,1,1,1,0.39303482587064686,0.14586314331871686,0
1490,0,1,1,0,0.9154929577464789,1,1,0,0,1,1,0,1,0,1,1,2,0.5233830845771145,0.5446630510039235,0
1491,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.012935323383084566,8.654511885529665e-05,0
1492,1,1,0,0,0.25352112676056343,1,1,1,0,1,0,0,1,0,0,1,0,0.6960199004975125,0.20274636510500815,1
1493,1,0,0,0,0.14084507042253522,1,0,1,1,0,1,0,0,0,0,1,2,0.609452736318408,0.0896434341103162,0
1494,0,0,1,1,0.09859154929577466,1,0,2,2,2,2,2,2,2,1,1,1,0.01492537313432835,0.014562658666051238,1
1495,0,0,1,1,0.7183098591549296,1,1,1,1,1,1,0,0,1,0,0,2,0.7950248756218908,0.574036464343411,0
1496,1,0,0,0,0.02816901408450704,1,0,2,2,2,2,2,2,2,0,1,0,0.019900497512437807,0.004921532425571199,0
1497,0,0,1,1,0.7042253521126761,1,0,1,1,1,0,0,0,0,0,1,2,0.6059701492537315,0.4615451188552967,0
1498,1,1,0,0,0.19718309859154928,1,1,1,0,0,0,0,0,0,0,0,0,0.5711442786069654,0.13014654973459502,1
1499,1,1,1,0,0.8873239436619719,1,1,1,0,1,1,0,0,1,0,1,0,0.756218905472637,0.6995845834294947,0
1500,0,0,0,0,0.5070422535211268,0,2,0,0,0,1,0,0,1,0,1,3,0.21840796019900505,0.16848026771290103,0
1501,1,0,0,0,0.16901408450704225,1,0,2,2,2,2,2,2,2,2,0,1,0.016915422885572132,0.025946226632817915,0
1502,1,0,1,0,0.676056338028169,1,1,0,1,0,0,0,0,0,1,1,0,0.3691542288557214,0.3017712900992384,0
1503,0,1,0,0,0.619718309859155,1,1,1,0,0,1,0,1,1,1,1,2,0.8348258706467665,0.5442591737825988,0
1504,0,0,0,0,0.23943661971830985,1,0,1,0,0,0,0,0,0,0,1,0,0.5258706467661692,0.14181283175628898,0
1505,1,1,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0.5616915422885573,0.006450496192014773,1
1506,1,0,1,0,0.943661971830986,0,2,0,1,0,1,0,1,1,2,1,2,0.3567164179104478,0.4356912070159244,0
1507,1,0,0,0,0.7464788732394366,1,0,2,2,2,2,2,2,2,2,0,3,0.013930348258706458,0.1142280175398108,0
1508,0,1,1,1,0.3098591549295775,1,0,1,0,1,1,0,0,1,0,1,2,0.6985074626865673,0.24368220632356344,0
1509,1,0,0,0,0.22535211267605634,1,0,1,0,0,1,0,0,0,0,1,0,0.5810945273631842,0.14940572351719367,1
1510,1,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,0,1,2,0,3,0.6184079601990051,0.6587064389568429,0
1511,0,0,1,1,0.9295774647887325,1,0,2,2,2,2,2,2,2,2,1,2,0.00995024875621889,0.15625432725594282,0
1512,0,0,1,1,0.18309859154929578,1,1,1,0,0,0,0,1,0,0,1,0,0.6621890547263682,0.13675282714054932,0
1513,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0.07512437810945273,0.0008077544426494346,1
1514,0,0,0,1,0.8732394366197184,1,0,2,2,2,2,2,2,2,2,0,3,0.012437810945273634,0.1380452342487884,0
1515,0,0,0,0,0.5633802816901409,1,1,0,0,0,1,1,0,1,1,1,0,0.500995024875622,0.32982344795753527,0
1516,0,0,1,0,0.22535211267605634,1,1,1,0,0,0,0,1,1,0,0,0,0.7398009950248756,0.18011770136164323,0
1517,1,0,1,0,0.7746478873239437,1,1,1,1,0,0,0,1,1,1,1,0,0.818905472636816,0.6342199399953844,0
1518,0,0,0,0,0.056338028169014086,1,0,2,2,2,2,2,2,2,0,0,3,0.022885572139303482,0.008919916916685899,0
1519,0,0,0,0,0.014084507042253521,0,2,0,1,1,0,0,0,1,0,1,0,0.2422885572139304,0.006185091160858531,1
1520,0,0,1,0,0.02816901408450704,1,0,2,2,2,2,2,2,2,0,1,1,0.013432835820895526,0.004206092776367414,0
1521,1,0,0,0,0.5070422535211268,1,1,0,1,1,1,1,0,0,1,0,0,0.4895522388059703,0.2797715208862221,0
1522,0,0,0,0,0.3943661971830986,1,0,0,1,1,1,0,0,1,0,1,2,0.5034825870646766,0.22521347795984314,1
1523,1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,0,0,0,1,0.2517412935323383,0.03653357950611586,0
1524,0,0,0,0,0.8732394366197184,1,1,1,0,1,1,1,1,1,0,1,3,0.9114427860696518,0.8059254558042929,0
1525,0,0,1,1,0.08450704225352114,1,0,2,2,2,2,2,2,2,0,0,1,0.02388059701492535,0.016172397876759753,0
1526,0,0,0,0,0.02816901408450704,1,0,1,0,1,0,0,1,1,0,0,0,0.7676616915422888,0.03165820447726749,0
1527,1,0,1,1,1.0,1,0,2,2,2,2,2,2,2,2,0,2,0.027363184079601983,0.17019963074082625,0
1528,0,0,0,0,0.25352112676056343,1,0,0,0,0,0,0,0,1,0,1,0,0.37761194029850753,0.12400184629586897,0
1529,0,0,1,0,0.8169014084507042,1,0,2,2,2,2,2,2,2,2,0,2,0.001492537313432824,0.11989960766212789,0
1530,1,0,1,1,0.014084507042253521,1,0,1,0,0,1,1,0,1,0,0,3,0.7139303482587066,0.019761135471959387,1
1531,0,0,1,1,0.47887323943661975,1,1,2,2,2,2,2,2,2,0,1,0,0.0746268656716418,0.0996711285483499,0
1532,1,0,0,0,0.18309859154929578,1,0,2,2,2,2,2,2,2,0,0,3,0.013432835820895526,0.03249480729286869,0
1533,0,0,0,0,0.18309859154929578,1,0,1,0,0,1,0,0,0,0,0,0,0.5681592039800996,0.11621855527348261,1
1534,0,0,1,1,0.9577464788732395,1,0,2,2,2,2,2,2,2,2,0,3,0.015422885572139309,0.16364528040618515,0
1535,1,1,1,0,0.08450704225352114,1,1,0,1,1,0,1,0,0,0,0,0,0.45721393034825886,0.05264251096238174,0
1536,1,0,1,1,0.9577464788732395,1,0,0,1,1,1,1,1,0,2,1,2,0.5721393034825871,0.6195880452342488,0
1537,0,0,1,1,1.0,1,1,0,0,1,0,1,1,1,2,1,0,0.6039800995024877,0.6590526194322641,0
1538,1,0,0,0,0.09859154929577466,1,1,1,0,1,0,0,1,1,0,0,0,0.8218905472636818,0.09240133856450498,1
1539,0,0,1,1,0.04225352112676056,1,0,0,1,0,0,0,0,0,0,0,0,0.31890547263681596,0.022882529425340414,0
1540,1,0,1,1,0.8732394366197184,1,0,1,0,1,1,0,0,0,0,1,3,0.6174129353233831,0.5628375259635358,0
1541,1,0,0,0,1.0,1,0,2,2,2,2,2,2,2,2,0,2,0.01592039800995027,0.163316408954535,0
1542,0,0,0,0,0.6338028169014085,1,0,2,2,2,2,2,2,2,2,1,0,0.028358208955223903,0.10596584352642514,0
1543,0,0,1,0,0.056338028169014086,1,0,1,0,0,0,0,0,0,0,0,0,0.5144278606965176,0.03592776367412879,1
1544,1,0,1,0,0.4084507042253521,1,0,0,0,0,1,0,0,0,0,1,1,0.3159203980099503,0.16802446342026314,0
1545,1,0,0,0,0.8732394366197184,1,1,1,0,1,1,0,1,1,2,1,2,0.8606965174129356,0.7521001615508888,0
1546,0,0,0,0,0.8309859154929577,1,0,2,2,2,2,2,2,2,2,0,2,0.01592039800995027,0.12800600046157398,0
1547,0,0,1,0,0.8732394366197184,1,1,1,0,1,1,0,1,1,1,1,0,0.8880597014925374,0.7910166166628204,1
1548,1,0,1,1,0.33802816901408456,1,0,1,0,0,0,1,1,0,0,0,0,0.6731343283582091,0.2515866605123472,0
1549,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0.27462686567164185,0.0031213939533810305,1
1550,1,1,1,0,0.07042253521126761,1,1,1,0,0,1,0,0,0,0,1,0,0.6223880597014926,0.05057696745903533,0
1551,1,0,0,0,0.295774647887324,1,1,2,2,2,2,2,2,2,2,0,1,0.06965174129353237,0.06320101546272792,0
1552,0,0,1,1,0.4225352112676057,1,1,0,0,1,0,1,1,1,2,0,2,0.6199004975124379,0.2830371567043619,0
